Gene,Score
DCTN3,0.0023606443
DCTN2,0.0072148307
CRLF2,9.612808e-05
OSMR,0.013328307
RSF1,0.015500293
CASP1,0.72983575
NR1H3,0.10587978
NR1H2,0.5632386
PEX14,0.0004312969
PEX13,0.0025702284
GRIN1,0.05876207
GRIN2B,0.63066477
WASL,0.0017013685
ITSN1,0.0056320783
IFNGR1,0.0047874884
IFNGR2,0.029965017
CLOCK,0.091082595
ARNTL2,0.006277406
MSH4,0.006844604
MSH5,0.005499334
MLH3,0.060278475
POLR3D,0.0032422536
POLR3E,0.00929606
POLR3H,0.0041756993
CRCP,8.130025e-05
CYBB,0.10677445
CYBA,0.0026907544
BCKDHB,0.0025771924
BCKDHA,0.0029893266
MAT2A,0.0013955728
MAT2B,0.00031084186
CYP1A2,0.0016612294
POR,0.01355361
CYP2C19,0.011418769
PDHA2,0.0015454156
PDHB,0.0010032052
PDHA1,0.0041474565
SDHB,0.00035300537
SDHA,0.00027695313
PDP1,0.007567276
PDPR,0.0023206132
PPP2R1A,0.0013941447
PPP2CA,0.029016664
MEP1A,0.0017802819
MEP1B,0.006057571
ATP4A,0.01224774
ATP4B,0.0047518658
ARNT,0.78215873
EPAS1,0.7730712
CXCL10,0.058674023
CXCR3,0.0011972169
GNG2,0.06404542
F2R,0.030099716
F2RL2,0.0046196207
EPHA8,0.0016420167
EFNA5,0.02470515
PIAS1,0.8951493
VCL,0.0066115023
UBE2D1,0.0019468303
MYB,0.27858993
NR3C1,0.9666522
NCOA2,0.6791074
HHIP,0.0014538973
IHH,0.00053148734
ACVR1,0.9785539
STK39,0.008197736
PRKCQ,0.08452198
GRB10,0.6701491
NFATC2,0.30869457
FOXP3,0.09060186
HUWE1,0.03360566
MAP3K8,0.022138575
GNA13,0.69897586
GNA12,0.44183096
AFDN,0.0017144146
PLCG2,0.0040068473
LYN,0.96807766
F2,0.00035050808
HDAC3,0.87768775
ANKRA2,0.029512508
NOS3,0.07266232
TGFBRAP1,0.017704029
SDC4,0.10309767
CCL5,0.009757228
TCF7L2,0.3662586
DHH,0.00045182827
FOSL1,0.07979703
FZD2,0.015421474
WNT5A,0.22670163
SNX1,0.0020347163
SNX2,0.0045158765
SMARCA2,0.76944995
CEBPA,0.6508133
FOSL2,0.021813676
EFNB1,0.0048511494
EPHB1,0.37477097
BTC,0.00095130486
YY1,0.2962761
IL1R1,0.008798879
IL1RN,0.0049932264
EPO,0.0028946372
EPOR,0.17487553
NTRK1,0.017010853
FADD,0.024005083
EFNA1,0.018501913
EPHA2,0.99768186
ASAP2,0.00575884
DLL4,0.00203454
NOTCH4,0.043311276
TCF7,0.12760925
TRAF2,0.018825144
SMO,0.0173172
ARRB2,0.017538488
TRRAP,0.05518836
KAT2A,0.25944176
EPHB4,0.0046301447
EFNB2,0.061332494
PTPN2,0.04311446
PAWR,0.35772437
PRKCZ,0.8942935
ZBTB17,0.77892846
IRF8,0.11171317
FGFR4,0.99534494
FGF2,0.36594504
FGFR3,0.039728902
FGFR2,0.92834795
JUNB,0.7917518
EP300,0.99999964
CRKL,0.60764587
RAPGEF1,0.009792861
LRP8,0.013051348
PITX2,0.006050748
PDPK1,0.69839096
SPOP,1.0
LRP6,0.37021178
DKK1,0.0010808129
PARK7,0.07200249
GPC1,0.0019010161
TDGF1,0.051094986
LEF1,0.8565349
PGF,0.0011012529
TCF3,0.1219589
MYOD1,0.5711038
NRG1,0.0010286836
PFDN5,0.0009374928
ASAP1,0.0023695931
FGF1,0.17521869
FGF4,0.00014215994
FGF19,0.0043867268
TUBA1B,0.018254945
PTP4A1,0.0019764013
TNFSF10,0.0001399624
ACVRL1,0.2020398
BRAF,0.93089163
NDEL1,0.0066596917
TACC3,0.00022510061
PTPA,0.018534409
ACVR2A,0.0014013634
ARNTL,0.09820822
SPEN,0.52941954
TIRAP,0.008338522
PPP2R3B,0.0016230381
RFXANK,0.008975375
CDH2,0.44819453
DOCK1,0.0033043534
ELMO1,0.0008503991
SDC2,0.32099366
AURKB,0.06779483
TNFRSF10C,0.0019334549
TBP,0.19909298
SPI1,0.41569182
DOK2,0.024765778
CTNND1,0.09560402
CRK,0.9866898
HDAC5,0.25572476
ARFGAP1,0.027167367
KDELR1,0.00034021048
HDAC6,0.11045016
CBLB,0.06978443
FZD1,0.99556077
WNT3A,0.72903407
HDAC11,0.047041073
PRL,0.00026787404
PER1,0.0323472
DTX1,0.020942671
EWSR1,0.662852
SOS2,0.0025975124
BIRC2,0.02155801
BIRC3,0.008321565
RICTOR,0.007530006
CDK6,0.80143315
DOCK2,1.201697e-05
BTRC,0.032906506
ELK1,0.6902556
SRF,0.6540856
SMAD5,0.1513901
USF2,0.04191248
CSTF1,0.00028775912
TUBG1,0.013732435
NINL,0.0088339085
SMAD9,0.042677164
NCF1,0.24398334
NCF2,0.004021475
TUBB2A,0.0005054751
TNKS,0.003082851
TERF1,0.07027062
BAMBI,0.1390895
ABI1,0.0020162966
MAPK8,0.7528992
TOR1A,0.0004382747
COL1A1,0.0016224055
COL1A2,0.0061156736
RACGAP1,0.13654363
KIF23,0.020104434
TOLLIP,0.006858381
RPA2,0.0044039334
RPA1,0.76525384
TGFBR3,0.0138087105
ERCC6L,0.0032454052
SLC6A3,0.006669061
AR,0.99437076
NF1,0.00013493626
ARHGEF4,0.0028768184
KLC1,0.0107743265
SPAG9,0.02753132
CXCL8,0.010003659
CXCR2,0.040969837
IL1R2,0.07706527
IL1A,0.00020980067
RIPK2,0.00029947242
NOD2,0.0059433677
HES1,0.37543538
EPHA3,0.2603687
RANBP9,0.14162296
GNAQ,0.85248625
CYTH2,0.015593388
RAB11FIP3,0.0012093667
RAB11A,0.0008304652
PML,0.9798881
E2F4,0.24367349
IPCEF1,0.0015603135
PIAS2,0.36119798
CLIP1,0.018794892
PAFAH1B1,0.0060834764
CITED1,0.02002141
HSPA8,0.98891395
SEPT1,0.0017776273
CCM2,0.0005261111
FOXO3,0.76756656
PTPN21,0.0043146694
PLD1,0.23318265
EPHA5,0.046219945
TCF7L1,0.00073338236
MXD1,0.32015517
SH3GL2,0.0031265484
SH3KBP1,0.38447234
SH2B2,0.01335673
SH2B1,0.0068049273
TRAPPC4,0.0017407599
NCOR2,0.7108637
BMP7,0.00074893417
SOSTDC1,0.0011763368
CDK11B,0.011461537
WT1,0.08066783
IRS1,0.8791966
NCK2,0.3821163
BCL3,0.1685875
FLT4,0.17047198
VEGFC,0.0030697172
EREG,0.011030479
EXOC4,0.00013074686
EXOC3,0.0030497378
CENPU,0.00030176062
SHC1,0.9608532
FKBP8,9.1442795e-05
SP1,0.96323746
IKBKG,0.124165155
PDGFC,0.0052868975
MYOCD,0.08128825
TBL1XR1,0.037833784
TBL1X,0.1301889
GIPC1,0.2692744
PPP1R12A,0.0010863153
PPP1CB,0.059862766
TERF2,0.5330535
SMARCB1,0.86899585
MEF2D,0.06683538
CABIN1,0.15310691
LRP5,0.7414514
VEGFD,0.00038365132
TACC1,0.007037546
DAAM1,0.0595909
SMARCE1,0.34707382
TP63,0.8589425
MUC20,0.0070662675
ENG,0.012247793
SDC1,0.02559112
GNB3,0.040535606
GNGT2,0.019899854
MAF,0.49605748
SET,0.015601323
JUP,0.03911125
DSP,0.0010247413
SMAD6,0.10746015
RUVBL2,0.00088065746
VEGFB,0.0030201122
FOXO1,0.73277915
CSF1,0.0038452318
CSF1R,0.0011785923
STAT6,0.25380185
PARP14,0.0030538058
IRF4,0.48866153
MAPK9,0.5251369
NFATC3,0.029063115
LRPAP1,0.14291504
ONECUT1,0.010426758
TRPV6,0.0038623542
UBE2D3,0.08920789
PLCB2,0.019919263
PRKCD,0.5846962
EPHA4,0.22785838
CREB1,0.09593052
RACK1,0.021619333
SPTBN1,0.11423004
TOP3A,0.0002559149
BLM,0.11252614
ATF3,0.5676896
GIT1,0.06940393
ARHGEF7,0.15716586
LHCGR,0.04916866
RUVBL1,0.0546863
BCOR,0.16429801
CDK5R2,0.0014964105
COPS5,0.056682352
BUB3,0.0013261758
BUB1,0.09291894
TLR3,0.0036677404
TICAM1,0.041288313
BCL2L1,0.08535511
GNB5,0.015263184
PIAS3,0.6088092
NSMCE3,0.013317057
E2F1,0.5488731
PDGFD,0.0012223264
ETS1,0.14182639
SPC24,0.0010552694
NDC80,0.009671874
NRG3,0.009435643
SPATA13,0.0018148593
MAPK14,0.93834615
NFATC1,0.64240295
MEF2C,0.15646371
CNGB3,0.0014712071
CNGA3,0.0024318541
AKT2,0.37996665
HEY2,0.04081468
EPHB2,0.05637855
SKI,0.10766591
PDCD4,0.0066820905
AP2A1,0.028012568
AP2M1,0.03712461
CASK,0.016152047
NRG2,0.0074022645
MAPK12,0.025601065
SNTA1,0.0019493928
KATNA1,0.0047753355
IL1B,0.7896998
ABL1,0.9635401
USP7,0.24182105
DAXX,0.3551915
HDAC7,0.038731102
TRIM28,0.4926683
HES6,0.002612527
WWP1,0.56253254
CXCL9,0.120209925
GATA2,0.14040881
TERT,0.67204297
CTNNA1,0.35071573
SIRT2,0.102847934
HOXA10,0.03403432
CRY2,0.018933259
FBXW11,0.10043768
FOXO4,0.12203084
CALM3,0.28821704
GAP43,0.042237915
CSNK1A1,0.08060768
PSMA3,0.00049745245
STAT5A,0.81203574
EZR,0.0005665597
TLE2,0.08516034
NR2C1,0.32380682
DLG1,0.96195054
PRKDC,0.9966074
DCLRE1C,0.030920632
CTTN,0.035000693
NR0B2,0.76870024
IRS2,0.46528208
JDP2,0.052744757
HIF3A,0.009636428
ROR2,0.7833703
MCL1,0.0016917442
RIMS1,0.002385847
UNC13B,0.00010725788
ESR2,0.7978692
LGALS3,0.0055254353
HDAC8,0.0606207
SMG5,0.002068767
TRAF1,0.01703607
PARVG,9.90963e-06
PRC1,0.010974648
ANP32A,0.24522214
NDN,0.0069219274
SAFB,0.008455528
PEBP1,0.005393316
RYBP,0.7141197
SH2D2A,0.04955135
MAP3K2,0.07411071
COL17A1,0.0014715968
RB1,0.021761257
CCND2,0.45005146
CCR5,0.13173348
HTT,0.83864546
HSPB1,0.0019969114
CAPN1,0.027927577
CAPNS1,0.017300623
PROS1,0.0013775384
AIP,0.009580637
CAPN2,0.0007710019
TNFRSF11A,0.0025132871
TNFSF11,0.0014333684
HOPX,0.0068175006
GH1,0.00069544255
BIN2,0.0009612446
HDAC9,0.51484036
CD247,0.0008833782
BMPR2,0.3180337
BMPR1A,0.034526348
IGF1R,0.43927878
SKIL,0.65078104
BDKRB2,0.09377432
STAT2,0.41996863
CTBP1,0.2198908
GATA4,0.080783896
NKX2-5,0.05125921
CFLAR,0.30981982
ARHGDIB,0.010235942
RHOA,0.020840783
PELP1,0.22825812
CTLA4,5.8707206e-05
ERBB3,0.98453844
MYT1,0.0103244055
PPARA,0.16112144
IL3RA,0.011070208
LEP,0.00045237254
RBBP8,0.022251852
CD36,0.18091995
YWHAH,0.01229895
IFNAR2,0.00017682655
RBL1,0.09153726
NFE2L2,0.1628092
KEAP1,0.012693453
SHH,0.00294133
AGTR1,0.0786462
CXCR4,0.8816372
CCNH,0.051381417
CDK7,0.23749104
AGO2,0.0020054136
DICER1,0.00043382164
CLCA1,0.002851337
MST1R,0.0072271368
RPSA,0.00082747923
DST,0.01948189
PLEC,0.003450394
RAC1,0.24540669
ERBIN,0.8404226
VIM,0.0021387525
CD151,0.0023822645
YES1,0.13556583
YWHAQ,0.58414936
EIF6,0.0018129859
KIF7,0.0009653953
PTCH2,0.0065469206
GRK2,0.28970194
DYRK1A,0.33533892
STK36,0.0021529887
NFAM1,0.008834201
ZAP70,0.4514883
SYK,0.89780897
NEDD9,0.009315437
WIPF1,0.0041751484
RAP1A,0.012076781
RASGRP2,0.005673762
CD5,0.018904367
SLA,0.011464331
ITK,0.056054134
FCRL3,0.0023693927
GRAP,0.046469953
SKAP1,0.11275909
RASGRP1,0.015519681
DNM2,0.36582702
CARD11,0.026093844
GIT2,0.1937088
VASP,0.00023583972
ENAH,7.38152e-05
EVL,0.0003837993
TUBB,0.0035525665
PTPN3,0.016797282
DUSP3,0.006412915
TRAT1,0.004342712
PTPN12,0.3507465
TXK,0.115474395
MUC1,0.041014288
WAS,0.0062579173
SKAP2,0.0041969833
NCL,0.022936245
UNC119,0.00096801005
SLA2,0.007255692
SH2D3C,0.0017275227
SHB,0.014199119
TUBA4A,0.081917495
VAV3,0.05663775
DEF6,0.04808001
CD2AP,0.007901495
LAX1,0.0006594333
PTPRH,0.003709117
LIFR,0.004728569
MTOR,0.083780065
OSM,0.01355431
HRAS,0.9001335
GHSR,0.035921313
MC3R,0.040267322
DRD1,0.30463576
HTR2C,0.0001121066
GNAI2,0.5283739
GHRL,0.004700788
GPR83,0.0026741808
SSTR5,0.048850756
ARRB1,0.1616264
HNRNPK,0.023962917
DAPP1,0.0033343486
HCK,0.008767399
CHST15,0.0054368563
VAV2,0.00068502506
CD79A,0.042350516
CD79B,0.024691615
LAT2,0.00011571436
BTK,0.64521766
PIP4K2C,0.018938266
PIP4K2B,0.0012620601
IGHM,0.003158788
CD22,0.01013023
PIP5K1A,0.37440133
PTPN18,0.03550205
STAP1,0.0027370122
PIP5K1B,0.0030684802
PRKD1,0.05559134
FCGR2B,0.0033985577
BLK,0.012008742
PRKCB,0.73445845
GTF2I,0.36362576
CRHR1,0.10688653
GNAS,0.9546666
GNA11,0.84100115
GNAO1,0.08139734
GRK6,0.05074796
GNAI1,0.10677206
FBXW5,0.0036739681
ELP1,0.0035053755
PPP6C,0.0011480111
IRAK4,0.0020027251
IL1RAP,0.104805574
TAB3,0.014335257
PELI1,0.005485449
CSNK2B,0.86668205
XPO1,0.99376774
RAN,0.031950634
LRRC59,0.0011104294
FIBP,0.004075149
SPHK1,0.13944854
AGER,0.0047016265
MSN,0.002121519
ROCK1,0.0253626
STAT5B,0.32284153
RPS6KB1,0.4170871
NMI,0.057304595
ITM2B,0.00091089803
IL2RA,0.010144728
VIL1,0.0028730456
FES,0.30236968
SOCS2,0.019324092
BCL2L11,0.022494864
TCF4,0.07025911
GAST,0.0006148287
NCOA3,0.90141124
SND1,0.00055963546
IL4,0.031070767
SOCS1,0.8267286
HIST3H3,0.02327311
SOX4,0.1158741
MAP2K4,0.9362944
NLK,0.34548345
IL7,0.0039021277
RNF14,0.00853521
PPP1CA,0.078829646
TRIM68,0.019541908
CDC37,0.029003154
SRY,0.2741169
AES,0.0052665696
KAT2B,0.06583572
SLC25A4,0.004833929
DDX5,0.0024585696
PRMT2,0.11041191
RNF4,0.9981958
NSD1,0.52431333
EFCAB6,0.025649464
SVIL,0.0042334404
ZMIZ1,0.052941136
TMF1,0.0033119726
FHL2,0.1701007
CDC25B,0.01550651
NELFCD,0.002512326
NSD2,0.0036623094
FOXA1,0.20115146
KDM4C,0.008764623
KDM3A,0.052169934
PATZ1,0.00860861
HSPA4,0.0076791984
BAG1,0.011706297
BRINP1,0.060203172
MAGEA11,0.110749856
RBAK,0.008702317
COX5B,0.00014146126
ZMIZ2,0.00887008
KAT7,0.0004056376
GTF2H1,0.010765791
NCOA4,0.015769264
TGFB1I1,0.07142171
CDC25A,0.012344598
LAMTOR5,0.005690265
SPDEF,0.002007686
NONO,0.0864755
TGIF1,0.3176979
SIN3A,0.27413207
DDC,0.0035700714
PRMT1,0.004084656
PIAS4,0.31677485
PNRC1,0.0122555755
SF1,0.01068815
PRDX1,0.0096467445
LPXN,0.018967977
SNURF,0.0029021213
AHR,0.35817322
DAPK3,0.03127427
RAC3,0.0073853685
DBT,0.0004122165
NR2C2,0.44065884
GSN,0.06890752
CYLD,0.0018905173
ATP6V1E1,0.005161332
TRAF5,0.014814596
IRS4,0.003103281
PDE3A,0.009094902
CRP,0.00017857616
ATP1A1,0.0020047228
TSHR,0.08183037
GNAI3,0.61047953
FSHR,0.020296212
TNFSF12,0.008223308
TNFRSF12A,0.0016377955
CD163,0.0043365574
MAGEA1,0.059994653
CIR1,0.0067386036
FHL1,0.080443054
MAML2,0.012889326
MAML3,0.05367487
SAP30,0.13878565
MAML1,0.2836962
FBXW7,0.8677799
SKP1,0.21325092
RING1,0.1692837
FLOT1,0.004856228
FLOT2,0.002400704
RPS6KA1,0.11546401
RPS6KA2,0.58650297
INPPL1,0.18322617
REPS2,0.0037741726
CBLC,0.43795007
RGS16,0.005781282
ARF4,0.002708513
KRT18,0.019954542
MTA2,0.07185885
APPL2,0.017963434
MAP2K3,0.91179043
HIP1,0.012184728
FRS2,0.014005561
PLCE1,0.0045129107
CAV2,0.1699279
SH3GL3,0.025436983
DNM1,0.20105977
EEF1A1,0.041955482
ZPR1,0.0022138362
MAPK7,0.11288611
PTPRR,0.026909107
RALBP1,0.003575009
RALB,0.004741967
PRKAR1A,0.01054606
TNK2,0.13854524
CDC42,0.00013601324
PIK3C2B,0.0018682791
IL17RD,0.007665879
ERRFI1,0.0330264
PITPNA,0.0003486541
PKN2,0.0173834
PLD2,0.022563413
IQGAP1,0.14328003
CC2D1A,0.0013382528
KRAS,0.04585705
MAP3K1,0.5129087
GRB14,0.03192927
RALGDS,0.008925975
GRB7,0.1770807
RAB5A,0.016900567
RIN1,0.0016147025
FRS3,0.010753438
PLSCR1,0.0008892789
KRT17,0.0009054953
KRT8,0.0035879794
MAP2K5,0.36197641
PRKCI,0.28771093
KRT7,0.0009036964
SNRPD2,0.000373693
ATXN2,0.01656067
PTPN23,0.0033152117
TNIP1,0.022261005
MAP2K7,0.07866899
MAP3K4,0.037215915
ELK4,0.03436262
ID3,0.058843434
ID2,0.32986942
ELK3,0.0062579135
ID4,0.002099599
RBL2,0.06893989
PAX5,0.028384995
PSMD4,0.00646943
PPIB,0.0019218479
CAMLG,0.0060004015
YWHAG,0.01461435
NEK3,0.0066729537
THRB,0.324034
CENPJ,0.0016220217
MATK,0.10256326
FGR,0.87239313
SPRED1,0.031060385
SPRED2,0.008000114
TRIM33,0.41764763
SNX4,0.0022833461
SNX6,0.019442543
VDR,0.8449846
SNIP1,0.029332602
PPM1A,0.21256682
XPO4,0.0035458042
CTCF,0.053661197
NUP214,0.013284714
VPS39,0.0012639379
ZFYVE9,0.079529025
DCP1A,0.0031266094
NFYC,0.09957789
NFYB,0.101610556
ZEB2,0.15771379
AP2B1,0.016400216
DYNLRB1,0.0006667436
STRAP,0.003494243
CDC16,0.014493237
EID2,0.034958526
CDC27,0.10542386
HOXA9,0.005434443
PPP2R2A,0.0020665939
MAP2K6,0.4402466
E2F5,0.0035613633
TGFB3,0.008855768
PRKAR2A,0.001997281
PRKAR1B,0.001663766
IRF2BP1,0.009724338
HNF4A,0.83239776
SOX9,0.07263939
FZR1,0.14398365
CD44,0.96073425
EIF3I,0.00047420268
STK11,0.81431377
STK11IP,0.0061735134
NFYA,0.29575616
ZEB1,0.52071524
DYNLRB2,0.0016587378
NUP153,0.03171615
PJA1,0.001056629
ZFYVE16,0.0099650035
OLIG1,0.018169248
ING2,0.20126598
LINGO1,0.0050432673
SORT1,0.030673247
SHC4,0.0053932597
NSF,0.0015533647
FZD4,0.01309752
PRKCG,0.08287652
WNT1,0.9828992
FZD9,0.02043118
WNT2,0.6594736
FZD6,0.09398018
SFRP1,0.5465803
SOX1,0.003911114
DVL1,0.79715645
FZD7,0.008309025
WNT3,0.103684865
PI4K2A,0.019785965
FZD3,0.010072204
BCL9,0.005531911
WNT4,0.057371404
LRP1,0.76369685
WNT7A,0.008401838
FZD5,0.038751975
ROR1,0.015626976
DIXDC1,0.005314526
HSP90AB1,0.21979515
IKBKB,0.5743852
NFKBIB,0.10229064
IQGAP2,0.016438313
PSMC2,8.551147e-05
TRADD,0.010797465
KPNA3,0.34944335
PSMB5,0.00031940328
FAF1,0.21284404
PSMC1,0.0029942736
POLR1E,0.0032011154
POLR1C,0.0028179553
KCNQ1,0.0060677887
RPS13,0.0014562898
RPL6,0.00028997278
IKBKE,0.0055734417
TANK,0.036747042
FKBP5,0.05520318
NUPR1,0.0035292408
EED,0.07620415
SMPD3,0.016825892
KPNA6,0.16796485
RASAL2,0.001048679
G3BP2,0.00084402686
TNIP2,0.0001203827
COMMD1,0.003942475
PSMD1,0.0012859766
PSMD12,0.0009819401
PSMD6,0.0015107667
TRAF4,0.0102989115
RPS11,8.717851e-05
SMARCC1,0.8903638
PSMD13,9.304543e-05
PSMD3,4.4838278e-05
COPB2,0.0029377046
COPS3,0.004595885
UNC5CL,0.0030818046
SMARCC2,0.8751236
PPP1R13L,0.07486206
AKAP8,0.0063958014
ACTL6A,0.06054433
RPL8,0.00013605891
FBL,0.0011141187
RPL30,0.002436807
RPL4,0.0005262167
DPF2,0.12801743
TRAF7,0.0031324003
SEC16A,0.0045951805
TRPC4AP,0.0018054956
KTN1,0.0012693458
TRIB3,0.021142287
ROMO1,0.0035596865
RNF11,0.0006441757
PSMD7,0.00011639074
PSMC3,0.00033474545
POLR1A,0.001312287
PDCD2,0.0068944353
PFDN2,0.0026350117
MCC,0.0104750255
LRPPRC,0.0001699785
MTIF2,0.00019445256
USP2,0.02390478
CASP2,0.05429441
MAP4K2,0.01400414
USP11,0.07183495
GLG1,0.0034166018
PAPOLA,0.0048283744
POLR1D,0.00042780963
RFK,0.005130997
PSMD2,0.0024364858
DDX3X,0.0034049465
TRIM32,0.0047869314
MCM7,0.019018544
MCM5,0.0013752156
RNF25,7.566418e-05
ALPL,0.00018693703
POLR2H,0.0023553506
POLR2L,0.007876073
POLR1B,0.021915417
DCAF7,0.017786937
MARK2,0.021794852
RPS6KA5,0.15646473
NFKBIZ,0.0037313462
IGF1,0.0015870634
SLC9A1,0.005130398
ADRB2,0.060796726
GFAP,0.03190683
ACO2,0.0040601916
SF3A1,0.002195416
NR1H4,0.85829353
PPP1R12C,0.009106203
SEC24B,0.002054858
OPTN,0.0056491466
MEA1,0.0008432121
TAF15,0.06686097
PWP2,0.0033001064
DUOX2,0.0004207304
PRKACA,0.9868367
GATA3,0.21478008
PRG2,0.039337024
VPS35,0.0025129572
EIF4A3,6.707536e-05
RNF2,0.05313924
H3F3A,0.20444809
H3F3B,0.007433771
CIITA,0.35788652
SLC25A12,0.0016634237
CTSL,0.0021916032
DUSP10,0.01802956
TCL1A,0.015758988
BYSL,0.0033244987
PDE4DIP,0.007095219
UBB,0.029439453
IMP3,0.0013445523
MYH10,0.14982487
DHX58,0.002418599
CLIP3,0.00060578407
PHF7,0.0021408154
FBXO17,0.0025452478
CHD4,0.013994696
ZFR,0.002092986
POLR2F,0.01798798
MORF4L1,0.0007867455
ING3,0.00079980656
RPL21,2.7961381e-05
SIVA1,0.01293644
JMJD6,0.008012631
NLRP12,0.00071653543
COPS7B,0.00056113076
WASF3,0.016005475
RPL28,0.007162229
MAPK10,0.27856678
RPL31,0.0012037451
BZW1,0.0030797191
ZMYND10,0.0010784935
SNCG,0.007795633
IRF5,0.11244496
BST2,0.010870734
LILRA4,0.005543626
NLRP1,0.00863023
OGDHL,0.004812337
TUBAL3,0.0004133707
RHEB,0.2424215
EXOC2,0.014796123
RALA,0.0021425367
RRAGC,0.0048712203
ACTN3,0.061462857
COPS2,0.009127647
YBX3,0.0048702587
TYRO3,0.0042929887
CUEDC2,0.044159155
RORA,0.050199855
PSMC5,0.005119773
IRF9,0.013458464
PPP3CA,0.4112033
MRPL1,0.0002771042
RPS3,0.0010605338
SNRNP200,0.0022544777
ELAVL1,0.0026531264
IRF1,0.5897506
DDX58,0.0016476796
LMO7,0.0044572237
SMARCD3,0.20460287
TMEM11,0.0043293885
TRIP6,0.12472627
DNAJA3,0.096625745
ELANE,0.0021259019
ALAS2,0.003059979
APCS,0.008611969
MBL2,0.00029148342
LIMA1,0.0005345996
RANBP2,0.0095600905
PC,0.0003651746
PTBP1,0.009861243
ADAP1,0.010982198
RPL3,0.0007287011
MMP12,0.0015138347
EMD,0.00076014135
STK16,0.011695555
CALM1,0.075251326
ISG20,0.0006854407
GCC1,0.012269316
ATF4,0.59025794
NLRP2,0.017064558
XAF1,0.0016707971
PLOD1,0.0022665681
CEBPD,0.7382702
WBP11,0.0043055164
CD274,0.0001042012
PDCD1,0.01785981
MAPKAPK5,0.02011993
MAPK11,0.074724086
EZH2,0.34329897
GABARAPL2,0.00025334107
NEU1,0.018616095
SREBF2,0.22592622
PLA2G6,0.0014142245
GPS2,0.056999438
MAP3K7CL,0.0020238275
MAPKAPK2,0.019599846
TPH1,0.004163485
KCTD10,0.0028442065
RHOB,0.013967211
ADRB1,0.02036508
ERMN,0.008488104
FUBP3,0.004634577
COPB1,0.01460245
KIFC3,0.00056341075
PAFAH1B3,0.00043032176
LNX1,1.0520438e-05
TUFM,1.0257046e-05
ELOF1,0.0089507615
TLR9,0.14951116
SIKE1,0.00068181666
GZMB,0.0980463
LEMD3,0.004425648
CCDC50,0.00054995704
NOL7,0.0016911654
G3BP1,0.0051231305
CD46,0.02776848
HMGA1,0.27714053
SNX9,0.006773211
PGM1,0.00702125
KRTAP10-7,0.000656523
NSA2,0.015349269
GAPDH,0.0023268855
ATG16L1,3.2048065e-05
BIK,0.023486726
BCL2A1,0.0066560586
S100A7,0.00058277085
TBX21,0.036548473
INA,0.0012120168
STAU1,6.6245935e-05
SF3B1,0.026985824
MAP3K11,0.09484053
PNO1,0.016244411
EPC1,0.0029175582
PADI2,0.0004128225
FLG,0.46482575
APOB,0.011267917
DDIT3,0.82588315
SRSF1,0.05436028
CBX8,0.007740712
RPS20,0.003975182
CLN6,0.007618845
SEC61A1,0.0012603867
EIF3G,0.001630091
MYSM1,0.0026949595
HSP90B1,0.014074262
VPS37C,0.0001880569
CCR2,0.16822916
TCP1,0.0011149202
KSR2,0.008980904
TRIM23,0.016415901
SORBS3,0.00020752543
SLC23A1,0.0017919163
GYS1,0.00038617826
SAP18,0.005372517
SRSF10,0.005065153
MVP,0.09573841
ZNF326,0.0023278634
IRF2,0.6831962
RPL13A,0.0017430095
HNRNPUL2,0.021709165
NSFL1C,0.0010687374
UBC,0.9999949
CEP44,0.002222431
POLR2B,0.0877972
ANXA5,0.0035277656
PGLYRP1,1.6297061e-05
DCAF16,0.009946772
UBE4B,0.011798812
CD9,0.0058552376
PTAFR,0.02743793
AQP1,0.017695455
ZBTB16,0.28389654
MICALL2,0.01340499
ACTN2,0.020170806
LTA,0.00053972803
MRTO4,0.0084839715
BHLHE40,0.019583644
NOXA1,0.009023195
KCNJ4,0.022258824
PLA2G4A,0.025705859
EIF2AK2,0.0012881971
AANAT,0.00422187
COPG1,0.0029717134
GADD45G,0.03895304
FCN2,0.0019753266
PTX3,0.00024926578
WDR33,0.012116927
SMCHD1,0.0068641226
CCNG2,0.014786617
RPL38,0.0012582876
ACYP2,0.009169652
HPX,0.0012534765
SLC25A5,0.0005462265
SRSF8,0.0003323957
NOX1,0.001980317
RARRES2,0.00033862152
DMAP1,0.035842367
DYNC1LI1,0.0025051604
MS4A2,0.004412528
GZMA,0.029286383
HSPB7,0.00037891578
MAPK13,0.009272046
MCM10,0.013899953
BLMH,0.0028414784
NUDT12,0.0010813371
ZC3HC1,6.0847382e-05
ARL2,0.0018549204
HNRNPDL,0.00011507274
CEBPE,0.35453552
RPS24,5.9321064e-05
CSNK1E,0.022735296
KRT14,0.0006547444
USF1,0.1891645
RPL22,0.00037345957
NLGN1,0.0016705705
AZI2,0.0015417938
QARS,0.028423272
A2M,0.0034873048
RGS14,0.038011912
KRT40,0.025961064
CD33,0.016939789
HNRNPA2B1,0.0011628114
RPS15A,5.1358296e-05
ERCC2,0.050349817
SART3,0.000374945
CCNB3,0.00040937835
PLEKHG2,0.0033101737
LAPTM5,0.00031977924
ABLIM1,0.086884
RCAN1,0.0018302483
STMN1,0.0019011897
RBM47,0.0019176506
REST,0.41123864
AGTR2,0.008304001
AIFM1,0.00036942758
MTF2,0.119497545
MASP2,0.0008532566
FCN1,0.0011019843
PLRG1,0.009606585
